Player id,name,sex,dob,height,weight,sport,gold,silver,bronze,coach,country,Broadcasting Services
774577987,Jomana Elmaghrabi,female,6/21/1995,1.62,51,aquatics,0,0,0,,,
911513755,Jon Izaguirre Insausti,male,2/4/1989,1.72,61,cycling,0,0,0,,,
793991394,Jon Schofield,male,5/10/1985,1.8,80,canada_sportoe,0,1,0,,,
995512721,Jon Wi Choe,male,6/29/1993,1.7,77,weightlifting,0,0,0,,,
640178074,Jonas Crivella,male,4/30/1988,1.81,82,aquatics,0,0,0,,,
709330716,Jonas Hogh-Christensen,male,5/21/1981,1.86,102,sailing,0,0,0,,,
197342499,Jonas Junias Jonas,male,11/24/1993,1.81,,boxing,0,0,0,,,
413205965,Jonas Kaspar,male,10/8/1991,1.82,82,canada_sportoe,0,0,0,,,
510673064,Jonas Maciulis,male,2/10/1985,1.98,103,basketball,0,0,0,,,
510906933,Jonas Valanciunas,male,5/6/1992,2.11,120,basketball,0,0,0,,,
993012758,Jonas Warrer,male,3/22/1979,1.81,77,sailing,0,0,0,,,
572841797,Jonatan Hajdu,male,6/28/1996,1.88,82,canada_sportoe,0,0,0,,,
621973877,Jonathan Alan Smith,male,2/19/1992,1.95,93,rowing,0,0,0,,,
65169876,Jonathan Bell,male,6/19/1987,1.78,77,hockey,0,0,0,,,
6885634,Jonathan Borlee,male,2/22/1988,1.8,69,athletics,0,0,0,,,
339303461,Jonathan Brownlee,male,4/30/1990,1.81,70,triathlon,0,1,0,,,
254041793,Jonathan Calleri,male,9/23/1993,1.73,78,football,0,0,0,,,
809086718,Jonathan Castroviejo Nicolas,male,4/27/1987,1.72,64,cycling,0,0,0,,,
507080639,Jonathan David Gomez Noriega,male,4/19/1996,1.78,78,aquatics,0,0,0,,,
474793730,Jonathan Drack,male,11/6/1988,1.84,73,athletics,0,0,0,,,
620385089,Jonathan Groth,male,11/9/1992,1.84,75,table tennis,0,0,0,,,
803640740,Jonathan Koch,male,10/29/1985,1.83,73,rowing,0,0,0,,,
637083466,Jonathan Laugel,male,1/30/1993,1.94,100,rugby sevens,0,0,0,,,
609847913,Jonathan Lobert,male,4/30/1985,1.95,100,sailing,0,0,0,,,
778006833,Jonathan Moriame,male,6/19/1984,2.03,100,aquatics,0,0,0,,,
664121704,Jonathan Rieckmann,male,8/20/1987,1.71,54,athletics,0,0,0,,,
280719029,Jonathan Stenbacken,male,1/7/1988,1.95,93,handball,0,0,0,,,
510827495,Jonathan Walton,male,10/6/1990,1.91,93,rowing,0,0,0,,,
412468662,Jonathan Wright,male,3/14/1992,2.01,97,rowing,0,0,0,,,
81546527,Jonelle Price,female,10/14/1980,1.62,57,equestrian,0,0,0,,,
724095045,Jong Sim Rim,female,2/5/1993,1.62,74,weightlifting,1,0,0,,,
867882464,Jong Su Kim,male,1/1/1977,1.66,67,shooting,0,0,0,,,
438574326,Jongeun Kim,female,2/18/1986,1.67,58,hockey,0,0,0,,,
342096767,Jonghyun Kim,male,7/21/1985,1.7,73,shooting,0,1,0,,,
326377611,Jongoh Jin,male,9/24/1979,1.75,78,shooting,1,0,0,,,
318221769,Jonna Andersson,female,1/2/1993,1.67,64,football,0,1,0,,,
160814323,Jono Clegg,male,7/14/1989,1.86,72,rowing,0,0,0,,,
497079798,Jonty Evans,male,10/4/1971,1.93,82,equestrian,0,0,0,,,
193398244,Joonas Lindgren,male,5/31/1986,1.7,65,sailing,0,0,0,,,
183836938,Joonyong Seo,male,3/14/1988,1.74,65,cycling,0,0,0,,,
80963554,Joost Luiten,male,1/7/1986,1.77,78,golf,0,0,0,,,
964164116,Joost van der Burg,male,12/11/1993,1.81,72,cycling,0,0,0,,,
604210309,Jordan Augier,male,11/14/1994,1.71,53,aquatics,0,0,0,,,
543762791,Jordan Chipangama,male,11/12/1988,1.73,53,athletics,0,0,0,,,
151605048,Jordan Coelho,male,4/2/1992,1.83,75,aquatics,0,0,0,,,
204399496,Jordan Ernest Burroughs,male,7/8/1988,1.71,79,wrestling,0,0,0,,,
277046821,Jordan Larson-Burbach,female,10/16/1986,1.88,75,volleyball,0,0,1,,,
246372668,Jordan Larsson,male,6/20/1997,1.73,68,football,0,0,0,,,
402518838,Jordan Mageo,female,1/6/1997,1.72,68,athletics,0,0,0,,,
89037230,Jordan Pothain,male,10/14/1994,1.87,74,aquatics,0,0,0,,,
780854442,Jordan Silva,male,7/30/1994,1.86,75,football,0,0,0,,,
900671149,Jordan Thompson,male,4/20/1994,1.83,73,tennis,0,0,0,,,
710046367,Jordan Wilimovsky,male,4/22/1994,1.78,68,aquatics,0,0,0,,,
221513683,Jordan Wood,male,8/1/1994,1.82,78,canada_sportoe,0,0,0,,,
821771282,Jordi Xammar Hernandez,male,12/2/1993,1.76,63,sailing,0,0,0,,,
339973873,Jordin Andrade,male,5/5/1992,1.82,77,athletics,0,0,0,,,
611217392,Joren Tromp,male,11/1/1988,1.9,85,athletics,0,0,0,,,
968135549,Jorge Antonio Garcia,male,1/14/1988,1.8,78,canada_sportoe,0,0,0,,,
21141252,Jorge Armando Ruiz,male,5/17/1989,1.68,58,athletics,0,0,0,,,
818827545,Jorge Barajas,male,5/7/1991,1.88,80,volleyball,0,0,0,,,
476081047,Jorge Campos,male,9/19/1991,1.84,77,table tennis,0,0,0,,,
272138135,Jorge Carrera,male,6/12/1982,1.8,83,hockey,0,0,0,,,
178939509,Jorge Castelblanco,male,9/23/1987,1.69,58,athletics,0,0,0,,,
761218329,Jorge Diaz,male,11/26/1985,1.73,75,shooting,0,0,0,,,
729677214,Jorge Fonseca,male,10/30/1992,1.75,100,judo,0,0,0,,,
947023674,Jorge Grau Potrille,male,2/15/1987,1.86,78,shooting,0,0,0,,,
304222396,Jorge Lima,male,1/29/1981,1.77,72,sailing,0,0,0,,,
822554462,Jorge Llames,male,10/17/1978,1.7,74,shooting,0,0,0,,,
728621076,Jorge Luis Vivas,male,1/22/1988,1.72,,boxing,0,0,0,,,
811026477,Jorge Mario Murillo Valdes,male,9/7/1991,1.86,77,aquatics,0,0,0,,,
344287763,Jorge Quinones,male,11/13/1981,1.86,80,volleyball,0,0,0,,,
465083316,Jorge Torres,male,1/16/1988,1.8,76,football,0,0,0,,,
323103504,Jorge Vides,male,11/24/1992,1.92,74,athletics,0,0,0,,,
942961104,Jorge Y. Fernandez,male,10/2/1987,1.9,100,athletics,0,0,0,,,
473715878,Jorge Zarif,male,9/30/1992,1.91,97,sailing,0,0,0,,,
696332075,Jorinde Verwimp,female,11/10/1994,1.85,65,equestrian,0,0,0,,,
692369210,Joris Daudet,male,2/12/1991,1.84,78,cycling,0,0,0,,,
544349833,Joris Pijs,male,4/2/1987,1.86,70,rowing,0,0,0,,,
489958654,Joris Vanspringel,male,2/8/1963,1.71,69,equestrian,0,0,0,,,
680257041,Jorrit Croon,male,8/9/1998,1.83,75,hockey,0,0,0,,,
436353228,Jort van Gennep,male,8/6/1994,1.85,70,rowing,0,0,0,,,
119403428,Josateki Naulu,male,6/8/1984,1.75,81,judo,0,0,0,,,
912647589,Jose Abella,male,2/10/1994,1.76,74,football,0,0,0,,,
742377387,Jose Alessandro Bagio,male,4/16/1981,1.72,63,athletics,0,0,0,,,
934177489,Jose Amado Garcia,male,9/13/1977,1.77,59,athletics,0,0,0,,,
914289728,Jose Antonio Hermida Ramos,male,8/24/1978,1.72,67,cycling,0,0,0,,,
175796769,Jose Armenteros,male,12/13/1992,1.89,100,judo,0,0,0,,,
96353822,Jose Barralaga,male,12/22/1994,1.75,74,football,0,0,0,,,
44722554,Jose Carlos Herrera,male,2/5/1986,1.87,81,athletics,0,0,0,,,
733148726,Jose Carlos Moreira,male,9/28/1983,1.72,80,athletics,0,0,0,,,
432697799,Jose Carvalho,male,8/18/1988,1.75,77,canada_sportoe,0,0,0,,,
646368101,Jose Costa,male,1/26/1984,1.82,82,sailing,0,0,0,,,
583146817,Jose Daniel Diaz Robertti,male,2/22/1989,1.81,96,wrestling,0,0,0,,,
265525269,Jose Daniel Martin Dockx,male,1/7/1974,1.83,74,equestrian,0,0,0,,,
20513481,Jose Guilherme de Toledo,male,1/11/1994,1.93,97,handball,0,0,0,,,
710392751,Jose Gutierrez,male,10/12/1992,1.93,83,sailing,0,0,0,,,
515906781,Jose Ignacio Diaz,male,11/22/1979,1.68,67,athletics,0,0,0,,,
112540010,Jose Joao Pimenta Costa Mendes,male,4/24/1985,1.81,65,cycling,0,0,0,,,
848550329,Jose Leonardo Montana,male,3/21/1992,1.74,65,athletics,0,0,0,,,
64401943,Jose Leyver Ojeda,male,11/12/1985,1.64,60,athletics,0,0,0,,,
480752909,Jose Luis Gaspar,male,8/25/1995,1.88,72,athletics,0,0,0,,,
176573380,Jose Luis Gomez,male,9/13/1993,1.67,70,football,0,0,0,,,
314838135,Jose Luis Gonzalez,male,12/27/1984,2.06,97,volleyball,0,0,0,,,
767377720,Jose Luis Rodriguez,male,6/1/1994,1.8,75,cycling,0,0,0,,,
165713774,Jose Manuel Calderon,male,9/28/1981,1.91,90,basketball,0,0,1,,,
225565069,Jose Maria Larocca,male,1/1/1969,1.87,83,equestrian,0,0,0,,,
756729947,Jose Maria Raymundo,male,9/1/1993,1.56,49,athletics,0,0,0,,,
64114851,Jose Martinez,male,1/23/1993,2,100,volleyball,0,0,0,,,
674292992,Jose Melendez,male,5/19/1993,1.7,70,athletics,0,0,0,,,
77380631,Jose Pena,male,1/12/1987,1.6,52,athletics,0,0,0,,,
828985174,Jose Quintanilla,male,1/1/1997,2,89,aquatics,0,0,0,,,
599772179,Jose Ramos,male,11/9/1994,1.56,60,judo,0,0,0,,,
145726121,Jose Ricardo Figueroa,male,1/10/1991,1.84,64,modern pentathlon,0,0,0,,,
178619727,Jose Vargas,male,1/23/1982,1.96,109,basketball,0,0,0,,,
760060377,Jose van Veen,female,1/9/1986,1.95,87,rowing,0,0,0,,,
546457869,Jose-Filipe Lima,male,11/26/1981,1.77,75,golf,0,0,0,,,
537078452,Josee Belanger,female,5/14/1986,1.63,63,football,0,0,1,,,
168497661,Josef Dostal,male,3/3/1993,2.02,115,canada_sportoe,0,1,1,,,
351583225,Josefa Fabiola Almeida De Sousa Alves,female,2/3/1983,1.84,70,volleyball,0,0,0,,,
938961398,Josefa Vila Betancurt,female,2/6/1997,1.69,60,rowing,0,0,0,,,
921723264,Josefin Olsson,female,8/23/1989,1.72,67,sailing,0,0,0,,,
184806323,Josefina Fernandez,female,8/17/1991,1.75,72,volleyball,0,0,0,,,
384555082,Joselito Velazquez,male,9/30/1993,1.64,,boxing,0,0,0,,,
945703153,Josep Romeu,male,5/22/1990,1.75,77,hockey,0,0,0,,,
128111481,Joseph Choong,male,5/23/1995,1.86,78,modern pentathlon,0,0,0,,,
943343126,Joseph Clarke,male,11/3/1992,1.82,76,canada_sportoe,1,0,0,,,
872493079,Joseph Cordina,male,12/1/1991,1.75,,boxing,0,0,0,,,
722417692,Joseph Emilienne Essombe Tiako,female,3/22/1988,1.59,55,wrestling,0,0,0,,,
748279929,Joseph Polossifakis,male,8/21/1990,1.78,77,fencing,0,0,0,,,
193706829,Joseph Schooling,male,6/16/1995,1.84,78,aquatics,1,0,0,,,
626123517,Joseph Turagabeci,male,11/19/1994,1.69,67,football,0,0,0,,,
610541912,Joseph Ward,male,10/30/1993,1.86,,boxing,0,0,0,,,
604939981,Josephine Henning,female,9/8/1989,1.75,68,football,1,0,0,,,
491045243,Josephine Jacques Andre Coquin,female,9/21/1990,1.7,51,fencing,0,0,0,,,
208075373,Josh Akognon,male,2/10/1986,1.89,83,basketball,0,0,0,,,
990888036,Josh Binstock,male,1/12/1981,1.96,99,volleyball,0,0,0,,,
429283935,Josh Junior,male,12/22/1989,1.89,96,sailing,0,0,0,,,
213543405,Josh Kelly,male,3/7/1994,1.78,,boxing,0,0,0,,,
234184817,Josh Konieczny,male,5/26/1991,1.81,74,rowing,0,0,0,,,
820424202,Josh Prenot,male,7/28/1993,1.81,75,aquatics,0,1,0,,,
7139077,Joshua Beaver,male,3/1/1993,1.75,70,aquatics,0,0,0,,,
758033306,Joshua Booth,male,10/9/1990,1.9,93,rowing,0,1,0,,,
267338735,Joshua Buatsi,male,3/14/1993,1.85,,boxing,0,0,1,,,
357476242,Joshua Dunkley-Smith,male,6/28/1989,1.94,98,rowing,0,1,0,,,
27887256,Joshua E Tibatemwa,male,9/10/1996,,,aquatics,0,0,0,,,
846703092,Joshua Ilustre,male,1/23/1994,1.78,70,athletics,0,0,0,,,
858829009,Joshua Katz,male,12/29/1997,1.67,60,judo,0,0,0,,,
894182503,Joshua Kiprui Cheptegei,male,9/12/1996,,,athletics,0,0,0,,,
341433396,Joshua Palmer,male,8/10/1991,1.86,87,aquatics,0,0,0,,,
485505257,Joshua Richmond,male,12/19/1985,1.88,90,shooting,0,0,0,,,
761016081,Joshua Robinson,male,10/4/1985,1.87,92,athletics,0,0,0,,,
299902345,Joshua Samuels,male,7/8/1991,1.94,95,aquatics,0,0,0,,,
274974371,Josip Glasnovic,male,5/7/1983,1.78,82,shooting,1,0,0,,,
751292408,Josip Pavic,male,1/15/1982,1.95,90,aquatics,0,1,0,,,
981156093,Josip Vrlic,male,4/25/1986,1.96,120,aquatics,0,0,0,,,
937359847,Jossimar Orlando Calvo Moreno,male,7/22/1994,1.6,54,gymnastics,0,0,0,,,
924692154,Josua Tuisova,male,2/4/1994,1.8,108,rugby sevens,1,0,0,,,
73761098,Josue Brachi Garcia,male,9/8/1992,1.56,56,weightlifting,0,0,0,,,
910659584,Josue Deprez,male,10/30/1981,,,judo,0,0,0,,,
298393136,Joud Fahmy,female,2/20/1994,1.64,52,judo,0,0,0,,,
441296734,Jovana Brakocevic,female,3/5/1988,1.96,82,volleyball,0,1,0,,,
113412907,Jovana Crnogorac,female,2/29/1992,1.7,56,cycling,0,0,0,,,
383964072,Jovana Stevanovic,female,6/30/1992,1.92,72,volleyball,0,1,0,,,
862971259,Jovana Terzic,female,5/15/1999,1.65,54,aquatics,0,0,0,,,
123069531,Jovana de la Cruz,female,7/12/1992,1.61,53,athletics,0,0,0,,,
434077737,Jovanka Radicevic,female,10/23/1986,1.7,68,handball,0,0,0,,,
724258615,Jovina Choo,female,2/10/1990,1.64,57,sailing,0,0,0,,,
433904148,Joyce Sombroek,female,9/10/1990,1.79,64,hockey,0,1,0,,,
85512245,Jozef Repcik,male,8/3/1986,1.9,72,athletics,0,0,0,,,
144854938,Juan Carlos Cabrera,male,11/9/1991,1.94,105,rowing,0,0,0,,,
17067669,Juan Carlos Carrillo,male,10/10/1992,1.84,,boxing,0,0,0,,,
735807847,Juan Carlos Trujillo,male,7/17/1985,1.45,58,athletics,0,0,0,,,
766482103,Juan Diego Turcios,male,9/22/1992,1.79,81,judo,0,0,0,,,
867791853,Juan Gilardi,male,11/14/1981,1.86,91,hockey,1,0,0,,,
95348169,Juan Ignacio Caceres,male,1/31/1992,1.68,75,canada_sportoe,0,0,0,,,
435791254,Juan Ignacio Maegli,male,7/21/1988,1.83,84,sailing,0,0,0,,,
773684014,Juan Ignacio Rodriguez Liebana,male,4/19/1992,1.85,83,archery,0,0,0,,,
565597273,Juan Imhoff,male,5/11/1988,1.78,79,rugby sevens,0,0,0,,,
172353646,Juan Lopez,male,5/27/1985,1.78,74,hockey,1,0,0,,,
322112942,Juan Manuel canada_sporto,male,12/12/1987,1.68,60,athletics,0,0,0,,,
436803627,Juan Martin Del Potro,male,9/23/1988,1.98,97,tennis,0,1,0,,,
48480691,Juan Miguel Rodriguez Martinez,male,5/26/1967,1.83,86,shooting,0,0,0,,,
919263299,Juan Monaco,male,3/29/1984,1.85,77,tennis,0,0,0,,,
517352231,Juan Nogueira,male,5/1/1988,1.86,,boxing,0,0,0,,,
516208233,Juan Pablo Estelles,male,5/5/1988,1.85,90,rugby sevens,0,0,0,,,
92791561,Juan Pablo Fernandez,male,9/30/1988,1.92,86,handball,0,0,0,,,
585918319,Juan Pablo Romero,male,1/30/1990,1.8,,boxing,0,0,0,,,
59463707,Juan Peralta Gascon,male,5/17/1990,1.94,93,cycling,0,0,0,,,
388064286,Juan Postigos,male,5/13/1989,1.6,60,judo,0,0,0,,,
118278910,Juan Quintero,male,3/23/1995,1.83,76,football,0,0,0,,,
935796461,Juan Ramon Virgen Pulido,male,4/9/1987,1.97,96,volleyball,0,0,0,,,
335899694,Juan Saladino,male,9/28/1987,1.74,73,hockey,1,0,0,,,
566554621,Juan Vivaldi,male,7/17/1979,1.8,80,hockey,1,0,0,,,
808940866,Juan de Jongh,male,4/15/1988,1.75,87,rugby sevens,0,0,1,,,
819205568,Juan de la Fuente,male,8/15/1976,1.81,74,sailing,0,0,0,,,
394965054,Juan-Carlos Navarro,male,6/13/1980,1.93,82,basketball,0,0,1,,,
711645513,Juan-Sebastian Cabal,male,4/25/1986,1.85,82,tennis,0,0,0,,,
232537338,Juander Santos,male,5/7/1995,1.71,58,athletics,0,0,0,,,
704786896,Juciely Cristina Barreto,female,12/18/1980,1.83,72,volleyball,0,0,0,,,
42046189,Judit Ignacio Sorribes,female,3/18/1994,1.65,58,aquatics,0,0,0,,,
581440046,Judith Forca Ariza,female,6/7/1996,1.73,70,aquatics,0,0,0,,,
264395591,Judith Mbougnade,female,7/11/1998,1.5,,boxing,0,0,0,,,
979044606,Judith Pietersen,female,7/3/1989,1.87,73,volleyball,0,0,0,,,
888955559,Judy Reynolds,female,6/11/1981,1.58,58,equestrian,0,0,0,,,
381072761,Juho Reinvall,male,8/24/1988,1.66,60,judo,0,0,0,,,
498802525,Jules Bessan,male,4/14/1979,1.83,85,aquatics,0,0,0,,,
507759754,Julia Beljajeva,female,7/21/1992,1.76,70,fencing,0,0,0,,,
78792839,Julia Catherine Vincent,female,8/13/1994,1.54,57,aquatics,0,0,0,,,
409510063,Julia Edward,female,2/20/1991,1.66,57,rowing,0,0,0,,,
373007150,Julia Figueroa,female,4/7/1991,1.5,48,judo,0,0,0,,,
851367696,Julia Fischer,female,4/1/1990,1.92,98,athletics,0,0,0,,,
881992373,Julia Gomes,female,4/30/1992,1.65,60,hockey,0,0,0,,,
354743290,Julia Hassler,female,2/27/1993,1.77,73,aquatics,0,0,0,,,
195497456,Julia Hauser,female,2/21/1994,1.63,48,triathlon,0,0,0,,,
919533844,Julia Krajewski,female,10/22/1988,1.68,65,equestrian,0,1,0,,,
94438177,Julia Lier,female,11/11/1991,1.83,78,rowing,1,0,0,,,
843674273,Julia Muller,female,12/10/1985,1.7,71,hockey,0,0,1,,,
814464830,Julia Pons,female,7/27/1994,1.65,61,hockey,0,0,0,,,
594049927,Julia Reinprecht,female,7/12/1991,1.61,55,hockey,0,0,0,,,
257956193,Julia Sarda,female,12/1/1982,1.74,64,rugby sevens,0,0,0,,,
292662070,Julia Sebastian,female,11/23/1993,1.78,70,aquatics,0,0,0,,,
791900499,Julia Stavickaja,female,12/3/1997,1.67,48,gymnastics,0,0,0,,,
716093130,Julia Takacs,female,6/29/1989,1.71,53,athletics,0,0,0,,,
22509268,Julia Vasconcelos dos Santos,female,6/15/1992,1.7,57,taekwondo,0,0,0,,,
396350226,Julian Alaphilippe,male,6/11/1992,1.73,62,cycling,0,0,0,,,
389816250,Julian Ayala,male,3/6/1992,1.71,80,fencing,0,0,0,,,
273158116,Julian Brandt,male,5/2/1996,1.85,82,football,0,1,0,,,
288174300,Julian Fletcher,male,10/8/1990,1.84,79,aquatics,0,0,0,,,
915650709,Julian Flugel,male,4/18/1986,1.83,66,athletics,0,0,0,,,
118960924,Julian Jrummi Walsh,male,9/18/1996,1.75,75,athletics,0,0,0,,,
24583837,Julian Justus,male,1/29/1988,1.77,76,shooting,0,0,0,,,
627630800,Julian Matthews,male,7/21/1988,1.84,70,athletics,0,0,0,,,
104075617,Julian Reus,male,4/29/1988,1.76,76,athletics,0,0,0,,,
479350989,Julian Weber,male,8/29/1994,1.91,98,athletics,0,0,0,,,
800712406,Juliana Esteves,female,1/27/1984,1.77,73,rugby sevens,0,0,0,,,
550164775,Juliana Gaviria Rendon,female,3/31/1991,1.65,58,cycling,0,0,0,,,
633577633,Juliana Jose Machado,female,11/6/1994,1.75,60,handball,0,0,0,,,
562282904,Juliana Paula dos Santos,female,7/12/1983,1.65,50,athletics,0,0,0,,,
101862484,Juliana Veloso,female,12/22/1980,1.6,62,aquatics,0,0,0,,,
728944807,Juliane Rasmussen,female,2/17/1979,1.73,61,rowing,0,0,0,,,
966424858,Julianna Miskolczi,female,11/22/1983,1.56,49,shooting,0,0,0,,,
937877240,Juliano Fiori,male,6/27/1985,1.91,107,rugby sevens,0,0,0,,,
338982011,Juliao Neto,male,8/16/1981,1.65,,boxing,0,0,0,,,
271404469,Julie Brougham,female,5/20/1954,1.57,48,equestrian,0,0,0,,,
923461973,Julie Johnston,female,4/6/1992,1.7,61,football,0,0,0,,,
433957819,Julie Kepp Jensen,female,1/3/2000,1.77,65,aquatics,0,0,0,,,
662203262,Julie Meynen,female,8/15/1997,1.7,63,aquatics,0,0,0,,,
303814544,Julien Absalon,male,8/16/1980,1.8,68,cycling,0,0,0,,,
60020354,Julien Bahain,male,4/20/1986,1.9,93,rowing,0,0,0,,,
712150971,Julien canada_sportdelon,male,7/8/1980,1.7,80,rugby sevens,0,0,0,,,
867157773,Julien Gobaux,male,12/11/1990,1.67,62,gymnastics,0,0,0,,,
774410191,Julien Quesne,male,8/16/1980,1.85,88,golf,0,0,0,,,
757315970,Julien Watrin,male,6/27/1992,1.89,83,athletics,0,0,0,,,
962879306,Julien d'Ortoli,male,10/7/1983,1.8,75,sailing,0,0,0,,,
950043572,Juliet Chekwel,female,3/25/1990,,,athletics,0,0,0,,,
307667762,Juliet Itoya,female,8/17/1986,1.69,58,athletics,0,0,0,,,
149975684,Julieta Constanza Lazcanada_sporto,female,6/25/1989,1.9,74,volleyball,0,0,0,,,
569399978,Julieta Granada,female,11/17/1986,1.6,58,golf,0,0,0,,,
640084413,Julieta Toledo,female,5/24/1997,1.66,66,fencing,0,0,0,,,
799627712,Juliette Ramel,female,4/12/1987,1.71,55,equestrian,0,0,0,,,
376593072,Julio Almeida,male,9/23/1969,1.8,90,shooting,0,0,0,,,
578772600,Julio Alsogaray,male,4/11/1980,1.8,81,sailing,0,0,0,,,
747521379,Julio Cesar Acosta Gonzalez,male,7/22/1987,1.6,61,weightlifting,0,0,0,,,
333152040,Julio Cesar Castillo,male,5/10/1988,1.83,,boxing,0,0,0,,,
549178578,Julio Cesar Iemma Hernandez,male,7/31/1984,1.68,70,shooting,0,0,0,,,
158409385,Julio Cesar Salamanca Pineda,male,7/15/1989,1.59,62,weightlifting,0,0,0,,,
356214385,Julio Cesar Salazar,male,7/8/1993,1.76,60,athletics,0,0,0,,,
429794805,Julio Cesar de Oliveira,male,2/4/1986,1.85,95,athletics,0,0,0,,,
912637672,Julio Cesar la Cruz,male,8/11/1989,1.82,,boxing,1,0,0,,,
293911956,Julio Peralta,male,9/9/1981,1.89,80,tennis,0,0,0,,,
856955212,Julissa Diez canada_sportseco,female,6/5/1989,1.7,49,taekwondo,0,0,0,,,
52744143,Julius Kuhn,male,4/1/1993,1.98,110,handball,0,0,1,,,
352796479,Julius Yego,male,1/4/1989,1.75,94,athletics,0,1,0,,,
833182511,Jun Heo,male,5/31/1988,1.68,64,fencing,0,0,0,,,
990108444,Jun Hoong Cheong,female,4/16/1990,1.53,46,aquatics,0,1,0,,,
971499639,Jun Mizutani,male,6/9/1989,1.72,63,table tennis,0,1,1,,,
837661821,Jun Shan,male,8/7/1994,1.72,,boxing,0,0,0,,,
328126879,Jun Yang,female,4/28/1988,1.8,69,aquatics,0,0,0,,,
898311944,Juncheol Kwon,male,11/16/1988,1.78,76,shooting,0,0,0,,,
13885387,Jungbaik Lee,male,8/27/1986,1.61,65,wrestling,0,0,0,,,
462538119,Jungeun Seo,female,12/26/1991,1.68,61,hockey,0,0,0,,,
603653372,Junghwan Kim,male,9/2/1983,1.78,66,fencing,0,0,1,,,
851472120,Junghye Kwak,female,11/19/1986,1.64,64,shooting,0,0,0,,,
540684742,Jungsub Shim,male,2/21/1991,1.68,58,athletics,0,0,0,,,
118478984,Junhong Kim,male,10/28/1990,1.77,68,shooting,0,0,0,,,
184749002,Junhua Yin,female,8/27/1990,1.67,,boxing,0,1,0,,,
239850180,Junsik Yun,male,8/9/1991,1.66,65,wrestling,0,0,0,,,
645739020,Junxia Yang,female,5/2/1989,1.69,63,judo,0,0,0,,,
543006659,Junya Hasegawa,male,12/13/1993,1.8,70,aquatics,0,0,0,,,
390371883,Junya Koga,male,7/19/1987,1.82,80,aquatics,0,0,0,,,
868084272,Juozas Bernotas,male,4/23/1989,1.86,80,sailing,0,0,0,,,
954911768,Jur Vrieling,male,7/31/1969,1.86,81,equestrian,0,0,0,,,
546944322,Juraj Tarr,male,2/18/1979,1.86,88,canada_sportoe,0,1,0,,,
992216184,Juraj Tuzinsky,male,8/24/1984,1.84,73,shooting,0,0,0,,,
917333595,Jure Dolenec,male,12/6/1988,1.9,93,handball,0,0,0,,,
332222731,Jure Meglic,male,10/18/1984,1.82,80,canada_sportoe,0,0,0,,,
732395162,Jurgen Spiess,male,3/26/1984,1.75,105,weightlifting,0,0,0,,,
957010520,Jurgen Themen,male,10/26/1985,,,athletics,0,0,0,,,
730050855,Justin Duff,male,5/10/1988,2,102,volleyball,0,0,0,,,
574761075,Justin Gatlin,male,2/10/1982,1.86,80,athletics,0,1,0,,,
880505445,Justin Geduld,male,10/1/1993,1.75,78,rugby sevens,0,0,1,,,
440014013,Justin Liu,male,5/28/1991,1.67,78,sailing,0,0,0,,,
369577883,Justin Rose,male,7/30/1980,1.93,89,golf,1,0,0,,,
148873377,Justinas Kinderis,male,5/24/1987,1.84,82,modern pentathlon,0,0,0,,,
203006331,Justine Fedronic,female,5/11/1991,1.68,54,athletics,0,0,0,,,
768117731,Justine Palframan,female,11/4/1993,1.71,64,athletics,0,0,0,,,
769813502,Justyna Kaczkowska,female,10/7/1997,1.74,71,cycling,0,0,0,,,
627015913,Justyna Swiety,female,12/3/1992,1.65,57,athletics,0,0,0,,,
571537130,Jutatip Maneephan,female,7/8/1988,1.57,57,cycling,0,0,0,,,
672417750,Jwala Gutta,female,9/7/1983,1.78,85,badminton,0,0,0,,,
947906976,KK Clark,female,6/28/1990,1.88,72,aquatics,1,0,0,,,
47855369,Ka Bian,female,1/5/1993,1.82,115,athletics,0,0,0,,,
457893226,Ka Long Angus Ng,male,6/24/1994,1.81,70,badminton,0,0,0,,,
593897941,Ka Long Cheung,male,6/10/1997,1.81,68,fencing,0,0,0,,,
680900592,Ka Man Lee,female,11/28/1986,1.68,59,rowing,0,0,0,,,
305478662,Kaan Kigen Ozbilen,male,1/15/1986,1.78,57,athletics,0,0,0,,,
715141748,Kaarle Tapper,male,9/19/1995,1.9,84,sailing,0,0,0,,,
256631076,Kabange Mupopo,female,9/21/1992,1.7,62,athletics,0,0,0,,,
148757871,Kacper Klich,male,11/12/1994,1.82,78,aquatics,0,0,0,,,
205302143,Kacper Kozlowski,male,12/7/1986,1.77,72,athletics,0,0,0,,,
280331524,Kacper Majchrzak,male,9/22/1992,1.9,87,aquatics,0,0,0,,,
284586329,Kacper Zieminski,male,11/4/1990,1.83,82,sailing,0,0,0,,,
438808296,Kadeisha Buchanan,female,11/5/1995,1.7,65,football,0,0,1,,,
219399568,Kadidiatou Diani,female,4/1/1995,1.68,57,football,0,0,0,,,
357724648,Kadra Mohamed Dembil,female,4/22/1997,1.55,55,athletics,0,0,0,,,
730889224,Kaede Kondo,female,10/6/1991,1.73,62,basketball,0,0,0,,,
721642129,Kafetien Gomis,male,3/23/1980,1.85,70,athletics,0,0,0,,,
607051462,Kahena Kunze,female,3/12/1991,1.72,68,sailing,1,0,0,,,
